Message ID,Date,Event,Instrument,Action,Transect,Station,Cast,Latitude,Longitude,Seafloor,Author,Comment,Cruise,R2R_Event,dateTimeUTC,GPS_Time,dateTime8601,Revisions
291,"Thu, 28 Apr 2022 03:09:57 +0000",20220428.0309.001,Underway Science Seawater Diaphragm Pump,FCM Discrete,NaN,L1.5,UW11,41.122918,-70.891061,,tCrockford1,,ar66b,20220428.0309.001,20220428.03,28-04-22 03:10,2022-04-28T03:09:57+00:00,
292,"Thu, 28 Apr 2022 03:57:54 +0000",20220428.0357.001,Knudsen 3260,stop,NaN,NaN,NaN,41.196024,-70.882565,,cCarlin1,,ar66b,20220428.0357.001,20220428.04,28-04-22 03:57,2022-04-28T03:57:54+00:00,
293,"Thu, 28 Apr 2022 04:11:20 +0000",20220428.0411.001,IFCB ,stop,NaN,NaN,NaN,41.222637,-70.89002,,tCrockford1,,ar66b,20220428.0411.001,20220428.04,28-04-22 04:11,2022-04-28T04:11:20+00:00,
294,"Thu, 28 Apr 2022 04:13:56 +0000",20220428.0413.001,HZG Wave Radar ,stop,NaN,NaN,NaN,41.228759,-70.891252,,cCarlin1,,ar66b,20220428.0413.001,20220428.04,28-04-22 04:14,2022-04-28T04:13:56+00:00,
296,"Thu, 28 Apr 2022 04:15:51 +0000",20220428.0415.001,UHDAS,stop,NaN,NaN,NaN,41.233292,-70.892201,,cCarlin1,,ar66b,20220428.0415.001,20220428.04,28-04-22 04:15,2022-04-28T04:15:51+00:00,
297,"Thu, 28 Apr 2022 04:15:54 +0000",20220428.0415.002,UHDAS,stop,NaN,NaN,NaN,41.23341,-70.892218,,cCarlin1,,ar66b,ar66b-SE-20220428.0415.001,20220428.04,28-04-22 04:15,2022-04-28T04:15:54+00:00,
298,"Thu, 28 Apr 2022 04:15:57 +0000",20220428.0415.003,UHDAS,stop,NaN,NaN,NaN,41.233532,-70.892254,,cCarlin1,,ar66b,ar66b-SE-20220428.0415.002,20220428.04,28-04-22 04:16,2022-04-28T04:15:57+00:00,
299,"Thu, 28 Apr 2022 04:19:40 +0000",20220428.0419.001,Underway Science seawater,stop,NaN,NaN,NaN,41.242257,-70.893936,,cCarlin1,,ar66b,20220428.0419.001,20220428.04,28-04-22 04:19,2022-04-28T04:19:40+00:00,
300,"Thu, 28 Apr 2022 04:20:58 +0000",20220428.0420.001,PCO2,stop,NaN,NaN,NaN,41.245417,-70.894447,,cCarlin1,,ar66b,20220428.0420.001,20220428.04,28-04-22 04:21,2022-04-28T04:20:58+00:00,
301,"Thu, 28 Apr 2022 04:31:56 +0000",20220428.0431.001,Valeport SVS,stop,NaN,NaN,NaN,41.271471,-70.899742,,cCarlin1,raised the valeport,ar66b,20220428.0431.001,20220428.04,28-04-22 04:32,2022-04-28T04:31:56+00:00,
302,"Thu, 28 Apr 2022 04:32:09 +0000",20220428.0431.002,Transmissometer 25cm,other,NaN,NaN,NaN,41.271985,-70.899864,,cCarlin1,ran calibration scripts for light/dark/fresh,ar66b,20220428.0431.002,20220428.04,28-04-22 04:32,2022-04-28T04:32:09+00:00,
303,"Thu, 28 Apr 2022 04:32:20 +0000",20220428.0432.001,Transmissometer 10cm,other,NaN,NaN,NaN,41.272418,-70.899951,,cCarlin1,ran calibration scripts for light/dark/fresh,ar66b,20220428.0432.001,20220428.04,28-04-22 04:32,2022-04-28T04:32:20+00:00,
304,"Thu, 28 Apr 2022 04:39:38 +0000",20220428.0439.001,Attune,stop,NaN,NaN,NaN,41.289926,-70.903287,,tCrockford1,,ar66b,20220428.0439.001,20220428.04,28-04-22 04:39,2022-04-28T04:39:38+00:00,
305,"Thu, 28 Apr 2022 04:46:24 +0000",20220428.0445.001,CTD911,deploy,NaN,L1,054,41.19631,-70.882462,21,pMarrec1,Cross-shelf survey,ar66b,20220428.0445.001,20220428.04,28-04-22 03:51,2022-04-28T03:51:00+00:00,
306,"Thu, 28 Apr 2022 04:47:17 +0000",20220428.0446.001,CTD911,maxDepth,NaN,L1,054,41.196263,-70.882453,22,pMarrec1,Cross-shelf survey - max depth 17m,ar66b,20220428.0446.001,20220428.04,28-04-22 03:52,2022-04-28T03:52:00+00:00,
307,"Thu, 28 Apr 2022 04:47:53 +0000",20220428.0447.001,CTD911,recover,NaN,L1,054,41.196241,-70.882467,22,pMarrec1,Cross-shelf survey,ar66b,20220428.0447.001,20220428.04,28-04-22 03:54,2022-04-28T03:54:00+00:00,
308,"Thu, 28 Apr 2022 13:59:07 +0000",20220428.1358.001,Ship,endCruise,NaN,NaN,NaN,41.523302,-70.673197,,eCheung1,,ar66b,20220428.1358.001,20220428.14,28-04-22 13:59,2022-04-28T13:59:07+00:00,
